Entreupeneur Profile,2016 Rank,Company,Category Detail,Franchise 500 Rank,Initial Investment,High,Change In Units 1 Yr,Change In Units 3 Yr,Founded,Franchising Since,Corporate Address,Ceo,Parent Company,About,Net Worth Requirement,Liquid Cash Requirement,Initial Franchise Fee,Financing Options,Veteran Incentives,Previous Ranks,Highest Rank,Lowest Rank,Where Seeking Franchisees,Operations
https://www.entrepreneur.com/franchises/sunbeltbusinessbrokers/282842,433,Sunbelt Business Brokers,Business brokerage,#433 Franchise 500,"$52,500 ","$110,800 ",,,1979,1993 (23 Years),"7100 E. Pleasant Valley Rd., #300 Independence, OH 44131",John Davies,,"Sunbelt Business Brokers;Sunbelt Business Brokers was founded in 1979 in Charleston, South Carolina. It began franchising in 1993 and has franchises throughout the United States and internationally. The company is now based in Independence, Ohio.","$150,000 ","$50,000 ","$17,250 - $34,500",,,,367,472,worldwide,Training at headquarters: 2 days;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Internet;Marketing Support;Co-op Advertising;Ad Slicks;Number of employees required to run: 2 - 5
https://www.entrepreneur.com/franchises/omegalearningcenter/334382,434,Omega Learning Center,Tutoring/private schools,#434 Franchise 500,"$151,165 ","$193,898 ",+100.0% +12 UNITS,,2005,2007 (9 Years),"5150 Stilesboro Rd., #410 Kennesaw, GA 30152",Kimberly Smith,,,"$500,000 ","$100,000 ","$49,900 ",Veteran Incentives;10% off franchise fee,10% off franchise fee,2016 - 434;* Not all years were ranked,,,throughout the US,Training Onsite: 5 days;Training at headquarters: 15 days;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Grand Opening;Internet;Security;Field Operations;Marketing Support;Ad Slicks;National Media;Number of employees required to run: 10 - 20
https://www.entrepreneur.com/franchises/inhomepetservicesinc/324150,435,In Home Pet Services Inc.,"Pet-sitting, dog-walking",#435 Franchise 500,"$9,200 ","$35,100 ",+7.7% +1 UNITS,+30.8% +4 UNITS,2001,2005 (11 Years),"8825 247th St. Bellerose, NY 11426",Robyn Elman,,,,,"$8,000 ",Veteran Incentives;$500 off franchise fee,$500 off franchise fee,2016 - 435;* Not all years were ranked,,,in the following regions/states;See List,Training Onsite: 1 day;Training at headquarters: 5-7 days;Ongoing Support;Newsletter;Meetings;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed
https://www.entrepreneur.com/franchises/firstlighthomecarellc/333829,436,FirstLight HomeCare LLC,Nonmedical home care,#436 Franchise 500,"$95,156 ","$140,734 ",+21.1% +23 UNITS,+43.1% +47 UNITS,2010,2010 (6 Years),"7870 E. Kemper Rd., #440 Cincinnati, OH 34529",Jeff Bevis,,"FirstLight HomeCare LLC;Based in Cincinnati, Ohio, FirstLight HomeCare offers in-home nonmedical and personal care services to seniors, new mothers, disabled adults and others needing assistance.","$150,000 ","$75,000 ","$39,950 ","FirstLight HomeCare LLC has relationships with third-party sources which offer financing to cover the following;startup costs, equipment, inventory, accounts receivable","$10,000 off franchise fee",,301,436,,Training Onsite: 4 days;Training at headquarters: 6 days;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed;Number of employees required to run: 2
https://www.entrepreneur.com/franchises/theboardroomsalonformen/329102,437,The Boardroom Salon for Men,Men's grooming services and products,#437 Franchise 500,"$344,650 ","$471,400 ",+20.0% +4 UNITS,+45.0% +9 UNITS,2004,2007 (9 Years),"2271 E. Continental Blvd., #100 Southlake, TX 76092",Bruce Schultz,,,"$400,000 ","$125,000 ","$35,000 ","The Boardroom Salon for Men has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory",10% off franchise fee,2016 - 437;* Not all years were ranked,,,throughout the U.S.,Training Onsite: 2 days;Training at headquarters: 6 days;Additional Training: Weekly conference calls from signing through 6 weeks after opening;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Grand Opening;Internet;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Absentee Ownership Allowed;Number of employees required to run: 6 - 20
https://www.entrepreneur.com/franchises/fastestlabs/334390,438,Fastest Labs,"Drug, alcohol, and DNA testing, background screening",#438 Franchise 500,"$66,505 ","$82,875 ",+33.3% +5 UNITS,+40.0% +6 UNITS,2000,2010 (6 Years),"12703 Mountain Air, #105 San Antonio, TX 78249",David Claflin,Fas-Tes Franchise Systems LLC,,"$100,000 - $150,000","$50,000 - $70,000","$35,000 ","Fastest Labs has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory, accounts receivable, payroll",,2016 - 438;* Not all years were ranked,,,throughout the US,Training Onsite: 5 days;Training at headquarters: 5 days;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Grand Opening;Internet;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Number of employees required to run: 1 - 3
https://www.entrepreneur.com/franchises/parisispeedschool/328988,439,Parisi Speed School,Youth sports performance training,#439 Franchise 500,"$86,150 ","$187,900 ",+8.9% +8 UNITS,+15.6% +14 UNITS,1992,2005 (11 Years),"291 Franklin Ave. Wyckoff, NJ 07481",Dr. Paul Staples,,"Parisi Speed School;Bill Parisi started Parisi Speed School in 1992 by offering free clinics and seminars on speed training and motivation for high school athletes. The next year, he opened a 3,000 square-foot personal training studio in Wyckoff, New Jersey, to offer youth sports performance training. Over the years, he opened three more faciltiies, combining health clubs with Parisi Speed Schools. He began franchising the concept in 2005.;Parisi Speed Schools offer training to improve speed, coordination, agility, flexibility and endurance for children 7-years-old and up, adults, and even professional athletes.",,"$20,000 ","$6,000 - $30,000","Parisi Speed School has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory",20% off franchise fee,2009 - 426;2014 - 469;2016 - 439;* Not all years were ranked,,,worldwide,Training Onsite: 1-3 days as needed;Training at headquarters: 5 days;Ongoing Support;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Field Operations;Marketing Support;Ad Slicks;Regional Media
https://www.entrepreneur.com/franchises/seniorhelpers/321615,440,Senior Helpers,"Personal, companion, and Alzheimer's home care",#440 Franchise 500,"$81,300 ","$117,300 ",+5.2% +14 UNITS,,2001,2005 (11 Years),"1966 Greenspring Dr., #507 Timonium, MD 21093",Peter Ross,,"Senior Helpers;Senior Helpers was founded in 2001 to offer professional in-home care services, and began franchising in 2005. Franchisees of the Maryland-based company offer personal and companion care, senior care management and evaluation, nurse and ""peace of mind"" visits, surgery assistance, sitter services, and Alzheimer's and dementia care.","$350,000 ","$100,000 ","$44,500 ",Senior Helpers offers in-house financing to cover the following: franchise fee,15% off franchise fee,,97,440,worldwide,"Training Onsite: 5 days;Training at headquarters: 10 days;Additional Training: Additional on-site training, computer-based training;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed;Number of employees required to run: 3"
https://www.entrepreneur.com/franchises/glassdoctor/282374,441,Glass Doctor,Auto/residential/commercial glass repair and replacement,#441 Franchise 500,"$111,800 ","$281,000 ",,,1962,1977 (39 Years),"1020 N. University Parks Dr. Waco, TX 76707",Mark Liston,Dwyer Group,"Glass Doctor;Established in 1962, Glass Doctor offers complete glass replacement, service and repair to the automotive, residential and commercial markets at locations throughout the U.S. and Canada. Glass Doctor is a subsidiary of The Dwyer Group.","$100,000 ","$100,000 ","$35,000 ",Glass Doctor offers in-house financing to cover the following: franchise fee,15% off franchise fee,,163,459,,"Training Onsite: ongoing;Training at headquarters: 1 week;Additional Training: Regional training meetings twice a year, webinars;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Marketing Support;Co-op Advertising;Regional Media;National Media;Number of employees required to run: 5 - 6"
https://www.entrepreneur.com/franchises/phenixsalonsuitesfranchisingllc/333857,442,Phenix Salon Suites Franchising LLC,Salon suites,#442 Franchise 500,"$296,770 ","$952,675 ",+45.8% +70 UNITS,+71.9% +110 UNITS,2007,2010 (6 Years),"7660 Goddard St., #130 Colorado Springs, CO 80920",Jason Rivera,,"Phenix Salon Suites Franchising LLC;Gina Rivera's family has been involved in the salon industry for over 75 years, and she continued the tradition by becoming a licensed hair dresser. In 2007, they opened Phenix Salon Suites (named for their son Phenix,) in order to offer salon professionals an alternative to either renting a booth in an existing salon or dealing with the challenges of owning their own salon. Franchising began in 2010. Phenix franchisees offer month-to-month leasing of suites for hair stylists, nail technicians and other salon professionals to run their businesses out of.","$500,000 ","$200,000 ","$40,500 ","Phenix Salon Suites Franchising LLC has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory, accounts receivable, payroll",20% off franchise fee,2014 - 352;2015 - 431;2016 - 442;* Not all years were ranked,,,,Training Onsite: 2 days;Training at headquarters: 3 days;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Regional Media;National Media;Absentee Ownership Allowed
https://www.entrepreneur.com/franchises/assist2sell/293148,443,Assist-2-Sell,Discount real estate,#443 Franchise 500,"$24,025 ","$45,500 ",,,1987,1993 (23 Years),"1610 Meadow Wood Ln. Reno, NV 89502",Mary Lameres,,"Assist-2-Sell;Real estate agents Mary LaMeres-Pomin and Lyle Martin started Assist-2-Sell in Reno, Nevada, in 1987, offering their brokerage services for a low, flat fee. They began franchising the company in 1993.",,"$40,000 ","$14,500 ",Assist-2-Sell offers in-house financing to cover the following: franchise fee,,,48,468,,Training at headquarters: 4 days;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;Absentee Ownership Allowed;Number of employees required to run: 3 - 5
https://www.entrepreneur.com/franchises/alphagraphics/282081,444,AlphaGraphics,"Digital publishing, internet services, printing, marketing, and communications",#444 Franchise 500,"$260,800 ","$394,400 ",,,1970,1980 (36 Years),"215 S. State St., #320 Salt Lake City, UT 84111",Aaron Grohs,Western Capital Resources,"AlphaGraphics;The first AlphaGraphics location opened in Tucson, Arizona, in 1970. Franchising began nine years later, and the company now has franchises throughout the U.S. and in seven other countries.;AlphaGraphics business centers offer customers a variety of services such as printing, marketing communications, document creation and management.","$400,000 ","$150,000 ","$40,000 ","AlphaGraphics has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory, accounts receivable, payroll","$5,000 off franchise fee",,129,444,worldwide,Training Onsite: 5 days;Training at headquarters: 20 days;Additional Training: At regional locations;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Ad Slicks;Regional Media;National Media;Number of employees required to run: 6
https://www.entrepreneur.com/franchises/anylabtestnow/334569,445,Any Lab Test Now,"Health, drug, alcohol, and DNA testing",#445 Franchise 500,"$103,100 ","$162,600 ",,,1992,2007 (9 Years),"5815 Windward Pkwy., #205 Alpharetta, GA 30005",Clarissa Bradstock,,,"$300,000 ","$50,000 ","$40,000 ","Any Lab Test Now has relationships with third-party sources which offer financing to cover the following;startup costs, equipment, inventory",10% off franchise fee,2016 - 445;* Not all years were ranked,,,throughout the US,Training Onsite: 3 days;Training at headquarters: 5 days;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Number of employees required to run: 2
https://www.entrepreneur.com/franchises/theentrepreneurssource/282324,446,The Entrepreneur's Source,Franchise/business coaching and development services,#446 Franchise 500,"$66,680 ","$75,110 ",+1.2% +2 UNITS,,1984,1997 (19 Years),"900 Main St. S., Bldg. 2 Southbury, CT 06488",Art Coley,,"The Entrepreneur's Source;The Entrepreneur's Source was founded by Terry Powell in 1984 and began franchising in 1997. The company's coaches offer education, coaching and resources for individuals interesting in business ownership. They also work with existing franchisees to help them grow their business.;The Entrepreneur's Source is part of Franchise Source Brands International, which also franchises AdviCoach, Business partner Marketing Coach, Expense Reduction Coaching, Decor&You and DigiKids.","$199,000 ","$66,000 ","$45,000 ","The Entrepreneur's Source has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs",15% off franchise fee,,130,486,throughout the U.S.,"Training at headquarters: 5 days;Additional Training: Ongoing virtual training, mentor;Ongoing Support;Newsletter;Meetings;Toll-Free Line;Internet;Field Operations;Marketing Support;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed;Number of employees required to run: 1"
